id,topic,content
693,2,"['银联', '二维码', '变天', '网络', '金融', '科技', '双方', '范围', '消息', '中科', '试点', '通电子', '概念股', 'A股', '记者', '公司', '财付']"
736,0,"['银行', '私人', '消费市场', '链接', '股票投资', '制造业', '网页', '地区', '企稳', '股票市场', '环境', '潜力', '股市']"
753,0,"['龙头', '优质', '概念', '网页', '原油', '网红', '开板', '大北', '思路', '名单', '电子', 'A股', '链接', '局势', '低位', '农业']"
801,0,"['股市', '时代', '企业', '地产', '黄金', '科技', '宏观', '优质', '业绩', '行情', '证券', '根本原因']"
843,2,"['有色金属', '属性', '汽车', '商品', '战略物资', '关键性', '金融', '资源', '产业链', '材料', '建筑', '财经', '金属', '股市', '国民经济', '化学', '制造业', '航空航天']"
848,0,"['估值', '市盈率', '茅台', '投资品', '风险', '贵州', '编辑整理', '需谨慎', '内容', '代表', '茅台酒', '入市', '股市', '执业', '编号', '藏家', '个人观点']"
858,2,"['股民', '素质', 'A股', '降价']"
919,1,"['居民', '储蓄', '股市', '发行股票', '规定', '政府', '法定', '入市', '网友', '声明', '买房', 'A股', '居心']"
950,1,"['股份', '贵州', '榨菜', '电子', '新能源', '传媒', '评论', '理由', '走势', '茅台', '涪陵', '题材股', '交易日']"
960,0,"['企业', '股市', '时代', '黄金', '估值', '公司', '地产', '业绩', '部分', '行情', '科技', '优质', '根本原因']"
962,1,"['股市', '民众', '链接', '网页', '季节']"
974,2,"['券商', '黄金', '局势', '石油', '行情', '结构性', '个股', '废话', '军工', '中东', '防御性', '科技', '地域']"
1026,1,"['百姓', '美国股市', '道理', '牛市', '人民', '实体', '股市', '财产性']"
1100,1,"['态度', '科技', '股市', '环境', '总体', '企业', '动力']"
1149,2,"['医疗保健', '行情', '股市', '科技', '股票', '信息技术']"
1343,1,"['股票', '集团', '代表', '周期性', '有色', '小盘股', '创业板', '筹码', '套牢', '共振', '庄股', '同理', '阵营', '牧业', '涨幅', '科技', '中盘股']"
1349,0,"['基金', '电子', '概念', '效应', '队伍', '主线', '网红', '转基因', '半导体', '面板']"
1365,2,"['招商', '时代', '趋势', '策略', '电子', '电脑', '游戏', '主题', 'A股', '替代', '流量', '国产', '数据', '产业链', '主导力量', '产业', '概念', '增量', '手机']"
1373,0,"['摸金', '股票', '股海', '股市', '神侯', '麒麟', '王者']"
1393,0,"['基金', '数据', '股票', '策略', '上周末', '仓位', '展开攻势', '公司']"
1449,1,"['中线', '智能', '姥谋', '翘楚', '盘子', '领域', '布局', '理由', '标的', 'A股']"
1451,1,"['储蓄', '资本', '入市', '居民', '网友', '资金', 'A股']"
1469,1,"['银行', '渠道', '人群', '报告', '年收入', '基金', '债券', '世纪', '产品', '标准', '互联网', '家庭', '总体', '资产']"
1500,2,"['股票市场', '收益', '个股', '医药']"
1670,0,"['股份', '热情', '平均水平', '香港', '内地']"
1707,0,"['上市公司', '业绩', '财经', '亮眼', '年度', '股东', '净利润', '股票', '数据', 'A股']"
1725,0,"['上市公司', '年度', '证券报', '业绩', '公司', '预案', '亮眼', '股东', '净利润', '部分', '利润分配', '数据', 'A股']"
1733,2,"['基金', '评论', '原则', '学堂', '学姐', '产品']"
1769,0,"['屏幕', '装备', '供应链', '终端', '智能', '首款', '手机', '英寸', '尺寸', '股份', '概念', '股票', '天马', '产品', '起量', '科技', '东材', '销量']"
1871,0,"['精神', '物质', '品味', '股份', '代名词', '洋河', '层面', '大牌', '主张']"
1916,0,"['机构', '低位', '白马', '分众', '电子', '代表', '确定性', '创业板', '不确定性', '白酒', '风险', '群体', '苏宁', '票立讯', '核心', '医药', '动作', '思维']"
1944,2,"['金属', '掩膜', '核心', '高精度', '模板', '科技', '产线', '量产', '产业', '宁波', '面板', '上市公司', '年产值', '蒸镀', 'A股', '业务', '环节', '局面']"
1982,0,"['食品', '医疗', '生物', '保障性', '业绩', '文具', '声息', '行情', '个股', '消息', '长春', '药业', '医学', '晨光', '计算机', '白酒', '新药', '现象']"
2020,0,"['业绩', '情绪', '个股', '价值', '风格', '股会', '优质', '年报', '资金', '不确定性', '价位', '策略', '压力', '美伊', '年关', '热点', '行情', '科技股']"
2023,1,"['涨幅', '科技', '财经', '走势', '白酒', '泡沫', '产生', '股份', '个股', 'A股', '记录', '音频', '电台', '合辑', '电子行业', '茅台']"
2033,0,"['股价', '技术产业', '国际', '领域', '电子', 'A股', '手机', '小伙伴', '重头戏', '风向标', '盛会', '中证君', '供应商', '科技领域', '概念', '厂商']"
2093,0,"['股票', '旗下', '元件', '报价', '豪威', '半导体', '大厂', '幅度', '股份', 'A股', '高端']"
2108,0,"['产品', '发布会', '传感器', '面向', '新台币', '解决方案', '核准', '电声', '基金', '集微网', '消费类', '声学', '亮相', '新闻', '芯片', '私有化', '公司', '光学']"
2146,2,"['股息', '公司', '市占率', '品牌价值', '领域', '头部', '长线', '股票', '科技', '盈利', '竞争力', '产品', '毛利率', '股东', '个股', '金融']"
2183,2,"['概念', '电子', '小精', '基金', '主线', '股权', '风水', '资金', '轮流转', '尾盘', '海南', '道理', '终端', '股票', '龙头']"
2215,2,"['外资', '氛围', '机构', '网页', '股份', '圣邦', '进场', '资产', '题材股', '距离', '科技领域', '石油', '观点', '核心', '中曼', '刀锋', '链接', '科技']"
2242,0,"['趋势', '药玻', '海螺', '龙头', '股东', '长春', '山东', '水泥', '大盘', '小盘', '化学', '业绩', '个股', '太极集团']"
2268,0,"['估值', '戏剧性', '纪录', '金融危机', '高管', '后者', '企业', '两极分化', '股市', '信心']"
2285,1,"['智能', '声光电', '传感器', '光学', '有限公司', '解决方案', '硬件', '战略', '布局', '电子产品', '股份', '领域', '技术', '耳机', '快车道', '集微网']"
2381,2,"['铺子', '良品', '赢家', '全景', '企业', '零食', '批文', '大众', '财经', 'A股', '风口', '松鼠', '进程']"
2392,2,"['公司', '产业链', '面板', '电子', '科技股', '脑袋', '链接', '网页', '景气', '经理', '体量', '典型', '元器件', '市盈率', '估值', '逻辑', '国产化', '韩国', '基金']"
2394,1,"['股才', '赛场', '球星', '行情', '高光', '球员', 'A股', '垃圾', '时刻', '板凳', '上场', '风头', '大牌', '冷板凳']"
2564,2,"['零食', '铺子', '良品', '松鼠', '称号', '女人', '巨头', '上市', '百草', '赢家', '风口', '消费市场', 'A股', '吃货']"
2583,0,"['A股', '龙头', '估值', '公司', '资配将', '资产', '黑马', '发文', '工业', '原材料', '成长性', '头部', '公用事业', '迅雷', '工具']"
2618,2,"['A股', '盈利', '空间', '医疗保健', '视角', '基准', '信息技术', '市值', '金融', '公用事业', '美国股市', '技术']"
2620,1,"['电视', '生产线', '液晶', '模组', '电器', '电子', '股份', '有限公司', '旗下', '青岛', '彩电业', '外资', '晨艺', '影响力', '身份', '俄罗斯', '国际']"
2631,2,"['A股', '估值', '行业龙头', '金融', '链接', '迅雷', '医疗保健', '网页', '公用事业', '盈利', '信息技术', '工具', '资产']"
2716,1,"['计划', '制药', 'A股', '思维', '试水', '方式', '均线', '定价', '高量', '大盘', '背景', '盈利', '企业', '关键词']"
2732,0,"['股份', '汽车', '新能源', '连板', '网红', '板率', '链接', '封板', '网页', '产业链', '永高', '芯片', '盘面', '集团']"
2737,1,"['科技', '景气', '流动性', '环境', '观点', '游戏', '牛市', '汽车', '新能源', 'A股', '影视', '电子', '财经', '风险', '布局', '结构', '主线', '收益']"
2747,0,"['摸金', '股市', '股票', '股海', '科技', '主力军', '麒麟', '神侯']"
2767,0,"['公司', '内地', '股份', '有限公司', '集团', '智家', '销售额', '资金', '空调', '中国政府', '贵州', '数据', '家电市场', '智能']"
2777,2,"['产业链', '国产化', '概念', '龙头', '新能源', '网红', '科技', '分支', '传媒', '部分', '股份', '行情', '过程', '供应链', '无线耳机', '国产', '供应商']"
2806,0,"['科技', '市值', '企业', '股份', '有点', '汇顶', '方式', '芯片', '圣邦', '样子']"
2913,0,"['公司', '头部', '视角', '优势', '集中度', '龙头', 'A股', '黑马', '工业', '原材料', '迅雷', '格局', '份额', '成长性', '公用事业', '空间', '信息技术']"
2964,0,"['龙头', '股权', '纪律', '半导体', '新能源', '业绩', '个股', '分支', '证券', '行业龙头', '行情', '强势股', '金融', '题材']"
2973,1,"['科技', '趋势', '内容', '中科', '数据', '电子', '逻辑', '股份', '科技股', '硬核', '区块', '海量', '老朋友', '股立讯', '业务', '福蓉', '传艺', '服务器', '知识产权']"
2997,2,"['个股', '科技', '业绩', '趋势', '年报', '芯片', '半导体', '股会', '争相', '投机', '情绪', '品种', '股票', '地雷', '记忆', '体会']"
3003,0,"['估值', '贵州', '个股', '茅台']"
3038,2,"['创板', '白酒', '部分', '个股', '上市', '食品', '医药']"
3041,0,"['基金', '买者', '金融', '财经', '律师', '代表', '监管局', '卖者', '先点']"
3143,2,"['通用汽车', '性能', '股市', '电动汽车', '本土', '电动车', '福特', '市值', '工厂']"
3184,0,"['老师', '趋势', '同理', '龙头', '新能源', '顺序', '芒果', '业绩', '科技', '概率', '硬核', '个股', '网红', '割肉', '电子', '半导体']"
3208,1,"['电子', '汽车', '射频', '战场', '科技领域', '电动', '中金公司', '概念车', '视觉', '股票', '声学', '企业', '股市', '加码', '背景', '半导体', '技术', '交锋']"
3221,1,"['电子', '汽车', '射频', 'A股', '科技领域', '电动', '概念车', '视觉', '声学', '企业', '战场', '中金公司', '股票', '加码', '背景', '半导体', '技术', '交锋']"
3222,2,"['珠海', '有限公司', '股份', '研究院', '监督管理', '格力', '动态', '标杆', '匠心', '质量', '企业', '体验', '指南', '国家标准', '维度']"
3280,0,"['公司', '龙头', '业绩', '港股', '股票', '金融', '状态', '地产', '股价', '空间', '估值', '社交', '互联网', '企业', 'A股', '低谷', '医药']"
3290,2,"['客户', '净值', '保险', '基金', '消费行为', '链接', '金融', '网页', '互联网', '特征', '产品', '理财产品', '金融机构', '数量', '外汇', '投资银行']"
3366,2,"['A股', '产品', '技术', '汽车', '科技', '电子', '巨头', '产业链', '芯片', '体验', '耳机', '手表', '产业', '机构', '风向标', '新能源', '内华达州', '公司']"
3413,2,"['周刊', '大众', '逻辑', '潮金', '广东', '群体', '众人', '行业龙头', 'A股', '领域', '总监', '峰会', '证券市场', '出众']"
3425,0,"['公益', '普遍性', '中消协', '中国消费者协会', '花费', '股份', '商家', '诉讼请求', '法院', '先河', '民事', '协议', '首例', '案件', '精力', '维权']"
3526,2,"['优质', '收益', '趋势', '产业', '股票', '小盘', '龙头', '金融', '标的', '中证网', '策略', 'A股', '风险', '科技', '科创', '估值', '个股']"
3587,2,"['奶粉', '证券', '浪费时间', '趋势', '基金', '大盘', '眼光', '科技', '观点', '别忘记', '结构性']"
3589,2,"['科技股', '局部', '阶段性', '性价比', '个股', '创板', '山腰', 'A股', '权重', '牛市', '行情', '医药', '老师', '学会']"
3603,0,"['父母', '世界', '时代', '科技', '股长', '科技股', '经验总结', '经理', '系统', '基金', '代表', '奇葩', '白马', '熊市', '样子', '合力', '证明']"
3652,1,"['科技', '红包', '风险', '链接', 'A股', '收益', '网页', '券商', '比例']"
3659,2,"['新能源', '产业链', '汽车', '芯片', '大牛市', '确定性', '竞争力', '链接', '网页', '代表', '半导体', '科技股', '电子', 'A股', '赛道']"
3702,2,"['基金', '龙头', '估值', '科技', '游戏', '布局', '个股', '产业', '制造业', '部分', '优质', '地产', '有所', '农业', '经理', '政策', '股票', '新兴产业']"
3707,2,"['基金', '龙头', '估值', '科技', '游戏', '布局', '个股', '产业', '制造业', '部分', '优质', '地产', '有所', '农业', '经理', '政策', '股票', '新兴产业']"
3747,0,"['产品', '公司', '公告', '轮胎', '个股', '业绩', '销量', '利润', '区域']"
3826,2,"['阿胶', '东阿', '业绩', '股东', '网友', '神话', '上市', '长期保持', '财报', '数据', 'A股', '智商', '白马', '资料', '财务数据', '消息']"
3829,2,"['大盘', '个股', '概念', '毛病', '小米', '热点', '肺炎', '走势', '小幅', '流感', '年报', '无线耳机', '业绩', '跌停板', '苹果', '数量', '电子']"
3862,0,"['药酒', '纳税', '政府', '跨省', '大户', '地方', '股份', '协会', '民营企业', '有限公司', '中药', '名单', '国药', '误导', '风口浪尖', '实事求是', '因涉嫌']"
3868,0,"['业绩', '科技股', '汽车', '新能源', '产业链', '企业', '电子', '浪潮', '先导', '金域', '三花', '医药', '创业板', '意志', '上位', '订单', '半导体']"
3878,2,"['A股', '肺炎', '口罩', '机场', '资金', '影视', '抗病毒', '机构', '传媒', '症状', '概念', '医药', '病毒性']"
3880,0,"['领域', '群体', '资管', '巨头', '机构', '头部', '企业', '国际', '涨幅', '龙头企业', '电商', '基金', '名单', '社区', '音乐', '网站', '细分']"
3948,0,"['肺炎', '部分', '起爆点', '白酒', '压力', '策略', '代表', '创业板', '卖方', '科技股', '人心', '名头', '影视', '坏事']"
3952,0,"['定价权', '独家', '配方', '医药', '公司', '中药', '销量', '保密', '毛利率', '核心', 'A股', '优势', '医药行业', '标的']"
3963,0,"['商家', '集资', '万众', '大众', '加盟', '主犯', '诈骗罪', '底层', '基金', '馅饼', '员工', '佣金', '创业', '被告人', '电商']"
3981,2,"['股市', '医药', '影视', '密集', '人流量', '细菌', '大面积', '基因', '链接', '网页', '酒店', '疫苗', '生物', '生物医药', '餐饮', '消息']"
3982,2,"['股市', '医药', '影视', '密集', '人流量', '细菌', '大面积', '基因', '链接', '网页', '酒店', '疫苗', '生物', '生物医药', '餐饮', '消息']"
4027,0,"['手机', '产业链', '需谨慎', '品种', '核心', '风险', '公司', '个股', '龙头', '细分', '入市', '智能手机', '技术', '价值量', '领域']"
4030,0,"['商家', '集资', '万众', '大众', '加盟', '主犯', '诈骗罪', '底层', '基金', '员工', '佣金', '创业', '被告人', '电商', '诈骗案', '幌子']"
4060,1,"['口罩', '股份', '防霾', '龙头', '肺炎', '商务区', '居民区', '药店', '便利店', '概念股', 'A股', '野味', '涨幅', '常山', '北明', '电商']"
4069,1,"['汽车', '心理', '逻辑', '背景', '定价', '网页', '厂商', '工厂', '里程碑', '外商独资', '新能源', '链接', '股份', '旋风']"
4101,2,"['经理', '半导体', '行情', '基金']"
4108,2,"['机构', '酒店', '客运', '病例', '运行状况', '宏观经济', '首例', '股市', '餐饮', '肺炎', '持续时间', '中信证券', '程度']"
4134,1,"['股指', '领先', '业绩', '牛市', '行情', '结构性', '肺炎', '新能源', '年报', '科技股', '攻势', '电子', '仓位', '气象', '汽车', '创业板', '主题', '盘面']"
4156,2,"['仓位', '白酒', '保险', '计算机', '基金', '稀有金属', '传媒', '细分', '汽车', '互联网', '主板', '半导体', '电子', '创业板', '年报', '科技', '专用设备']"
4184,1,"['基金', '茅台', '贵州', '重仓股', '涨幅', '紫金', '矿业', '股价', '有所', '成交量', '个股', '新丝路', '华夏', '服务行业', '地位']"
4191,0,"['创业板', '证券', '涨幅', '纺织', '生物', '电子', '养殖业', '科技', '医药', '股通', '净流入', '芯片', '盘面', '科技股', '振幅', '跌幅']"
4222,1,"['任务', '肺炎', 'A股', '背景', '金融', '中央', '事儿', '系统', '关键', '原本', '政策', '管理层', '实体']"
4249,0,"['仓位', '基金', '层面', '医药', '股型', '金融', '电子', '链接', '终端', '有色金属', '网页', '创业板', '中小板', '主板', '集中度', '食品饮料', '型基金']"
4250,2,"['公司', '金融', '股票', '业绩', '龙头', '地产', '企业', '港股', 'A股', '医药', '资本']"
4266,2,"['基金', '仓位', '医疗', '高位', '类型', '个股']"
4309,2,"['股市', '报告', '战术性', '网页', '策略师', '分析师', '链接', '航空', '亚洲']"
4310,2,"['报告', '股市', '战术性', '策略师', '分析师', '航空', '亚洲']"
4319,2,"['报告', '股市', '战术性', '策略师', '分析师', '航空', '亚洲']"
4331,2,"['报告', '股市', '战术性', '策略师', '分析师', '航空', '亚洲']"
4363,2,"['规律', '估值', '社会', '人群', '产生', '角度', '主题', 'A股', '短期内', '交运', '情绪', '高弹性', '科技', '证券']"
4446,2,"['股市', '饭店', '股票', '人工费', '高台跳水', '大盘', '大面积', '主题', '绿油油', '迹象', '购物中心', '血本', '人烟', '商场']"
4522,2,"['优质', '周刊', '外资', '峰会', 'A股', '资产', '收益率', '部分', '企业', '论坛', '圆桌', '公司', '银行', '理财产品', '体会', '概率']"
4540,1,"['悲观者', '世界', '跌声', '股市', '期指', '牛市', '肺炎', 'A股']"
4648,1,"['美油', '熊市', '科技', '铜价', '布油', '芯片', '能源', '商品', '股市', '跌幅', '欧美', '百分比', '收益率', '单日', '国债', '酒店', '概股', '博彩']"
4681,2,"['经理', '基金', '口号', '驱动力', '肺炎', '结构']"
4687,1,"['美油', '熊市', '科技', '铜价', '布油', '芯片', '能源', '商品', '股市', '跌幅', '欧美', '百分比', '收益率', '标普', '国债', '单日', '酒店', '概股']"
4729,1,"['股市', '老婆']"
4845,2,"['股份', '影视', '地产', '航空', '中国东方航空']"
4852,1,"['规律', '买房', '繁荣期', '股市', '意愿', '黄金', '收入水平', '金句', '房价', '闲钱']"
4860,0,"['优质', '文章', '报酬', '头条', '下文', '股市', '金融资产']"
4898,0,"['医疗', '决策层', '企业', '工人', '产品', '口罩', '股份', '用品', '有限公司', '日用', '高管', '会议', '医用', '物资', '动员']"
4976,0,"['集团', '连线', '用品', '民生', '负责人', '企业', '消息', '市场监管', '阻击战', '股市', '老枪', '商品价格', '有限公司']"
5052,0,"['龙头股', '消费类', '股票', '大牛股', '股市']"
5053,2,"['医药', '薪酬', '农民工', '员工', '游戏', '事件', '电影', '股市', '利空', '政策', '微观', '资本', '风险', '个体']"
5127,2,"['公司', '资产', '核心', '金融', '地产', '医疗', '榜单', '上市', '电子', '港股', '头部', 'A股', '市值']"
5161,2,"['医药', '薪酬', '农民工', '员工', '游戏', '事件', '电影', '股市', '利空', '政策', '微观', '资本', '风险', '个体']"
5190,0,"['股份', '啤酒', '泸州', '老窖', '茅台', '五粮液', '食品饮料', '青岛', '重庆', '有所', '贵州', '洋河', '古井', '龙头企业', '集中度', '行业龙头', '农业']"
5206,1,"['A股', '流动性', '金融市场', '局长', '热议', '机构', '压力', '硬核', '中国人民银行', '银行', '外汇局', '副行长', '货币', '利率', '业内人士', '交通', '走势']"
5234,2,"['医疗', 'A股', '弱势', '个股', '风险', '大盘', '阶段性', '交易日', '有所', '交运', '环境', '龙头', '专家', '食品', '医药']"
5240,2,"['薪酬', '餐饮', '电影', '研究院', '链接', '网页', '游戏', '医药', '农民工', '员工', '股市', '资本', '风险', '利空', '机遇', '债市']"
5264,2,"['结构性', '资产', '行情', '龙头', '长城', '趋势', '科技', '白马', '基金', '产业', '公司', '股息', '概率', '收益', '态度']"
5266,1,"['基金', '独家', '周刊', '考量', '记者', '澳银', '经理', '生态']"
5515,2,"['基金', '公司', '跌幅', '后市', '生物', '汽车', '新能源', '医药', '黄金', 'A股', '过度', '餐饮', '大方向']"
5555,1,"['餐饮', '地铁', '铁路', '个股', '利空', '机场', '食品', '链接', '武商', '网页', '电影', '娱乐场所', '运输业', '码头', '出租车', '旅游业', '传统']"
5572,1,"['口罩', '医用', '工业', '记者', '医护人员', '视点', '消息', '新闻', '发布会', '防尘', '股道', '肺炎', '股市', '病例', '标准']"
5604,2,"['交易日', '迫切需要', '规模', '病例', '春节假期', '大盘', 'A股', '压力', '意义', '联系', '代价']"
5674,1,"['触底', '风险', '库存', '股市', '企业', '盈利', '程度', '深度', '时期', '负面影响', '定价']"
5690,1,"['情绪', '股指', '成指', '英国', '黄金', '创业板', '亚洲', '上证综指', '黄金价格', '事件']"
5697,1,"['力量', '政策', '有所', 'A股', '首席', '行情', '证券', '经历', '策略', '排序', '研发部', '层面', '分析师', '对冲', '肺炎']"
5720,2,"['个股', '抄底', '主力', '资金', '医药', '基金', '地产', '主题', '早论', '内容', '大盘股', '迹象', '外资', '主体', '保利', '票票']"
5725,0,"['会员', '芯片', '电子', '空头', '金融', '股市', '价位', '科技', '事件', '品种', '主线', '汽车', '新能源', '情绪', '股票']"
5729,2,"['基金', '良机', '互联网', '游戏', '布局', '外资', '星石', '净流入', '公用事业', '开源', '公司', '博时基金', '传媒', '中欧', '优质', '医药', '事儿']"
5747,0,"['A股', '肺炎', '潜力', '病例', '医疗保健', '资管', '行情', '科技']"
5756,2,"['金融', '声誉', '国际', '股市', '外贸', '人命']"
5803,2,"['集体', '早盘', '银行', '创业板', '个股', '护盘', '医药', '弱势']"
5816,2,"['医药', '黄金', '节奏', '科技', '信号', '外资', '基金', 'A股', '大方向', '过度']"
5820,1,"['强势', '题材股', '办公', '餐饮', '装饰', '醋业', '涪陵', '榨菜', '概念', '创板', '个股', '跌幅', '酒店', '涨幅', '产业链', '盘面']"
5825,2,"['企业', '估值', '日本', '情绪', 'A股', '策略师', '股票', '亚太区', '形势', '吸引力']"
5879,0,"['净流入', '个股', '外资', '股份', 'A股', '机构', '洋河', '部分', '优质', '幅度', '资金', '观点', '贵州', '茅台', '时代', '数据', '股通']"
5905,2,"['科技', '股份', '半导体', '产业链', '电子', '国产', '时代', '供应链', '泰来', '集团', '先导', '智能', '花智', '计划', '资本', '商上', '规模', '大维', '逻辑']"
5947,1,"['口罩', '套餐', '争议', '基金', '专项基金', '情感', '食材', '售价', '韩国', '整点', '上线']"
5957,2,"['资产', '走势', '大类', '利空', '国债', 'A股', '居民', '企业', '地产', '信用', '资金面', '货币政策', '服务业', '工业', '港股', '收益率']"
5966,2,"['暴力', '半导体', '缺口', '数据', '资金', '拐点', '炸板', '创业板', '节奏', '电子']"
5991,0,"['时代', '资本', '层面', '车辆', '国产', '售价', '电池', '供货', '消息', 'A股', '公司']"
6003,1,"['中线', '科创', '基金', '顺昌', '澳洋', '亚玛顿', '标的']"
6012,0,"['科技', '世纪', '概念', '资源优势', '跑步', '进场', '机构', '上市公司', '股份', '头部', '链接', '祥源', '网页', '文化', '华平']"
6027,0,"['科技', '思维', '当心', '历史', '创业板', '连板', '中小板', '搞了个', '软件', '芯片', '老用', '芝麻', '医药']"
6061,1,"['公司', '商业', '关心', '规划', '发布会', '比格', '粉丝', '野心', '资本', '股份', '受众', '机密', '成型', '团体', '商人', '生气', '格局', '音乐', '投资人']"
6068,1,"['部分', '软件', '宝信', '暴力', '科技股', '芯片', '链接', '概念', '网页', '龙头', '科技', '浪潮', 'A股', '创业板', '计算机行业', '名单', '黄金']"
6069,0,"['能源', '补贴', '链接', '网页', '基金', '交易日', '消息', '意见', 'A股', '额度', '资金', '用电量', '财政部', '化石']"
6083,2,"['舆情', '药物', '上市公司', '科学', '抗病毒', '中间体', '资金', '保险', '用途', '个人消费', '舆论', '业务', '风向', 'A股', '企业库', '吉利']"
6137,1,"['品种', '芯片', '个股', '趋势', '收工', '产业链', '分歧', '科技股', '行情', '持续性', '情绪', '强势', '走势', '电子', '时代']"
6145,0,"['科技', '股份', '医疗', '智能', '固碍', '电子', '晶方', '总览', '苏州', '整理', '漫步者', '集团', '摄像头', '题材', '镜头', '电声', '精研', '手表']"
6153,0,"['招商', '基金', '高端', '领域', '电子', '后市', '直播间', '新能源', '半导体']"
6179,0,"['消毒液', '口罩', '物资', '医疗', '生物', '股份', '概念股', '炸板', '科技', '中阳', '常备']"
6195,0,"['股理', '资金', '垭口', '永昌', '空洞', '基金', '散户', '战略', '金融', '客户', '太重', '信汇', '科技', '机构', '口号', '原则', '股市', '新冠']"
6202,1,"['题材', '效应', '大盘', '资金', '走势', '硬道理', '一带', '强势', '产生', '股市', '创业板']"
6203,1,"['小米', '策略', '集团', '黄金', '布局', 'A股', '资产', '季度', '心智', '利润', '关心', '溢价', '核心']"
