id,topic,content
4074,1,"['口罩', '涨价', '肺炎', '补贴', '发布公告', '官方', '断货', '电商', '公告']"
4075,0,"['口罩', '成都', '商家', '民族', '企业', '医用', '网页', '员工', '公共场合', '岗位', '链接', '厂家', '供货', '精神', '准则', '总经理']"
4076,1,"['口罩', '涨价', '肺炎', '补贴', '官方', '断货', '电商', '发布公告', '公告']"
4077,1,"['坐地', '经营者', '口罩']"
4078,1,"['坐地', '长安', '热线', '安哥', '经营者', '口罩', '监管局', '湖北省', '涨价']"
4079,0,"['口罩', '涨价', '工厂', '补贴', '正品', '品质', '官方', '商家', '公告', '工人']"
4080,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4083,1,"['口罩', '涨价', '经营者', '监管局', '地区', '坐地', '湖北省', '部分', '客运', '医药', '产品', '商品', '明码标价', '商品价格']"
4085,1,"['口罩', '涨价', '老板', '补贴', '官方', '肺炎', '断货', '电商', '公告']"
4087,1,"['口罩', '工厂', '补贴', '官方', '涨价', '发布公告', '工人', '成产']"
4093,1,"['口罩', '经营者', '地区', '坐地', '湖北省', '部分', '客运', '商品', '商品价格', '监管局', '涨价', '医用']"
4097,1,"['骑手', '企业', '车辆', '部分', '措施', '医院', '商家', '互联网', '餐箱', '野味', '口罩']"
4103,0,"['涨价', '官方', '口罩', '补贴', '中国青年报', '天猫', '正品', '计划', '电商', '利润', '商家']"
4111,0,"['口罩', '补贴', '官方', '广州', '成都', '防护用品', '涨价', '门店', '药房', '正品', '品质', '商家']"
4114,1,"['口罩', '经营者', '坐地', '频道', '监管局', '湖北省', '涨价', '人民网']"
4118,2,"['天猫', '菜鸟', '口罩', '遍布全国', '体系', '供应链', '补货', '网络', '记者']"
4124,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4126,2,"['经销商', '口罩', '产品', '公告', '供货', '图片', '部分', '我司']"
4127,0,"['涨价', '商家', '消毒液', '公告', '口罩', '补贴', '官方', '用品', '正品', '品质']"
4129,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4130,1,"['口罩', '涨价', '肺炎', '补贴', '发布公告', '官方', '断货', '电商', '公告']"
4131,1,"['口罩', '经营者', '地区', '坐地', '湖北省', '部分', '客运', '商品', '商品价格', '监管局', '涨价', '医用']"
4135,0,"['连板', '芯片', '医疗', '生物', '四环', '乐心', '板率', '电子', '链接', '封板', '业绩', '网页', '科技股', '药业', '联环', '医药', '盘面', '标的']"
4136,2,"['消毒液', '口罩', '定价', '监管局', '南京市', '价格政策', '商品', '秩序', '南京', '经营户', '肺炎']"
4157,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4162,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4164,1,"['口罩', '涨价', '肺炎', '补贴', '官方', '断货', '电商', '发布公告', '公告']"
4165,1,"['口罩', '涨价', '补贴', '来源', '人士', '官方', '公告']"
4166,0,"['口罩', '光谷', '成都', '商家', '广州', '防护用品', '门店', '药房', '线下', '消毒液', '医用', '关键词', '涨价']"
4170,0,"['指导', '肺炎', '省份', '功能', '口罩', '现象', '地方', '小米', '勤洗手', '医院', '人群', '动态', '官方', '社会']"
4173,0,"['电子', '医药', '科技', '主线', '证券', '品种', '涨幅', '大盘', '节奏', '后市', '纺织', '性质', '价值', '券商', '生物', '养殖业', '中波段']"
4180,0,"['口罩', '天猫', '涨价', '卖家', '补贴', '官方', '正品', '商家', '声明']"
4181,1,"['口罩', '经营者', '监管局', '坐地', '频道', '湖北省', '涨价', '人民网', '医用']"
4188,1,"['长安', '口罩', '坐地', '物资', '热线', '安哥', '经营者', '监管局', '湖北省', '医用', '涨价']"
4192,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4198,1,"['年轻人', '年终奖', '头像', '婚恋', '大事', '变相', '企业', '个人收入', '老板', '我会', '口罩', '公司', '网站', '办法']"
4202,1,"['口罩', '监管局', '湖北省', '商品价格', '医用', '经营者', '地区', '坐地', '客运', '部分', '商品', '涨价']"
4205,2,"['口罩', '中华人民共和国', '规定', '商品', '法律', '价格法', '核定', '成本', '政府', '记录', '自律', '部分', '责任感', '政策', '社会']"
4212,1,"['口罩', '陌生', '坐地', '经营者', '长安', '民警', '女孩']"
4214,2,"['口罩', '京东', '量足价', '记者', '电商', '药房', '涨价', '中青报', '发货', '断货', '部分', '知名品牌', '店铺', '防线', '商城', '官方', '老百姓']"
4241,0,"['商品', '成都市', '领域', '规定', '费用', '标明', '医用', '价格水平', '监管局', '经营者', '明码标价', '定价', '公平', '合法', '原则', '价格合理', '口罩', '标价']"
4254,0,"['坚守岗位', '加油站', '工作人员', '口罩', '回家', '劳动者']"
4269,2,"['维权', '依法', '银川', '口罩', '货品', '焦点']"
4270,1,"['口罩', '医用', '银川市', '依法', '明码标价', '断货', '管理局', '维权', '产品质量', '短期内', '功能', '产品包装', '货品', '涨价']"
4272,2,"['经营者', '规定', '涨价', '药品', '明码标价', '医疗', '用品', '方式', '口罩', '自律', '秩序', '责令', '开封市', '情节严重', '案例', '典型']"
4279,1,"['口罩', '经营者', '监管局', '坐地', '频道', '湖北省', '涨价', '人民网', '医用']"
4296,2,"['口罩', '医用', '话题', '浙江', '毒种', '天津', '企业', '关心', '员工', '供货', '防护用品', '肺炎']"
4297,0,"['口罩', '官方', '补贴', '涨价', '广州', '成都', '门店', '药房', '正品', '品质', '线下']"
4312,1,"['监管局', '网址', '监管部门', '链接', '网页', '网络平台', '蔬菜', '涨价', '方式', '口罩', '记者', '电话']"
4315,1,"['口罩', '情节恶劣', '秩序', '依法', '商品价格', '涨价', '案件', '典型', '管理局', '部署', '沈阳市', '监管部门', '肺炎']"
4337,0,"['口罩', '官方', '补贴', '涨价', '广州', '成都', '门店', '药房', '正品', '品质', '财经']"
4354,1,"['咖啡', '小哥', '口罩', '状态']"
4355,2,"['街道', '社区', '物资', '手套', '病例', '防护服', '工作人员', '江汉区', '海鲜', '口罩', '医院', '肺炎', '联系', '乘客', '华南', '干部', '电话', '疫区']"
4361,0,"['监管部门', '渠道', '热线电话', '方式', '互联网', '电话', '口罩', '涨价']"
4364,0,"['商品', '医用', '监管局', '口罩', '精干', '合肥', '执法人员', '药房', '合肥市', '市县']"
4380,1,"['口罩', '情节恶劣', '秩序', '依法', '商品价格', '涨价', '案件', '典型', '管理局', '部署', '沈阳市', '监管部门', '肺炎']"
4422,1,"['祁东县', '负责人', '口罩', '湖南', '对方', '药房', '药店', '管理局', '事发', '市民', '坐地', '祁东', '采购价']"
4426,1,"['口罩', '垃圾', '分类', '新闻', '医用', '专门', '武汉市', '市民', '发布会', '湖北省人民政府', '办公室', '消费量', '肺炎', '城管', '市长']"
4428,0,"['上海市', '商务', '口罩', '新闻', '商品', '本市', '库存', '企业', '发布会', '动态', '肺炎', '市民', '新闻办', '上海市政府']"
4433,0,"['保值', '医疗', '资产', '峰会', '周刊', '广东', '根本原因', '银行', '资金', '范围', '时代', '利率', '潮金', '论坛', '圆桌']"
4436,1,"['口罩', '素食', '聚会', '苦行僧', '炫耀性', '肉食', '瘟疫', '身体', '状态', '动物', '日子', '幻梦', '生物', '生疮', '怨业', '念佛', '野味', '父母', '主力军']"
4441,0,"['总部', '当地政府', '南京', '医学', '苏宁', '地区', '防护服', '口罩', '医疗机构', '社区', '合理安排', '门诊']"
4452,0,"['日本', '口罩', '电器', '商场', '民间']"
4455,1,"['大名县', '医药', '涨价', '厂家', '邯郸市', '河北省', '店员', '关门', '气愤', '买药', '型号', '口罩', '邯郸', '情绪']"
4456,0,"['总部', '苏宁', '当地政府', '南京', '医学', '地区', '防护服', '医疗机构', '口罩', '员工', '社区', '合理安排', '用户服务', '关键期', '门诊']"
4466,2,"['待命', '物资', '医疗', '指导', '护目镜', '资源', '地方', '手套', '财经', '火车站', '机场', '军队', '梯队', '后备']"
4472,2,"['市民', '商务', '本市', '企业', '市经', '医药', '口罩', '会同', '信委', '商委', '上海市', '盲目', '肺炎']"
4473,0,"['口罩', '指挥部', '公交车', '肺炎', '商场', '地铁', '出租车', '公共场所', '成都', '乘车', '通告', '含网', '宾馆', '司乘人员', '乘客', '成都市']"
4474,0,"['口罩', '公交车', '成都', '商场', '地铁', '出租车', '通告', '肺炎', '公共场所', '指挥部', '乘车', '含网', '宾馆', '成都市', '司乘人员', '乘客']"
4475,0,"['口罩', '指挥部', '公交车', '肺炎', '商场', '地铁', '出租车', '公共场所', '成都', '乘车', '通告', '含网', '宾馆', '司乘人员', '乘客', '成都市']"
4476,2,"['口罩', '风险', '网友', '系统', '举报线索', '商品', '商家', '店铺', '部分', '发货']"
4477,0,"['口罩', '地铁', '指挥部', '公交车', '肺炎', '商场', '出租车', '公共场所', '通告', '成都', '公交', '乘客', '含网', '宾馆', '司乘人员', '成都市']"
4479,2,"['口罩', '部分', '风险', '网友', '系统', '店铺', '商品', '举报线索', '发货']"
4481,2,"['口罩', '风险', '部分', '话题', '关心', '店铺', '手软', '系统', '发货', '商品']"
4485,2,"['市民', '商务', '口罩', '本市', '企业', '市经', '医药', '会同', '信委', '盲目', '商委', '上海市', '肺炎']"
4486,2,"['医用', '工业', '信息化', '护目镜', '物资', '精神', '人民', '党中央', '地区', '总台', '系统']"
4488,0,"['口罩', '地铁', '指挥部', '公交车', '肺炎', '商场', '出租车', '公共场所', '通告', '成都', '公交', '乘客', '含网', '宾馆', '司乘人员', '成都市']"
4493,2,"['口罩', '商品', '系统', '风险', '肺炎', '线索', '短信', '部分', '发货']"
4499,2,"['市民', '商务', '口罩', '本市', '企业', '市经', '医药', '会同', '信委', '盲目', '商委', '上海市']"
4506,2,"['店铺', '口罩', '商品', '部分', '网友']"
4512,2,"['口罩', '商品', '商家', '风险', '店铺', '系统', '部分', '短信']"
4519,2,"['口罩', '质量', '日本', '民间', '情绪', '距离', '外相', '大国', '防护服']"
4524,1,"['西宁', '药房', '执法人员', '笔录', '口罩', '立案', '医用', '爆料', '百姓', '当事人']"
4527,0,"['口罩', '公交车', '成都', '商场', '地铁', '出租车', '通告', '肺炎', '公共场所', '指挥部', '乘车', '含网', '宾馆', '成都市', '司乘人员', '乘客']"
4537,2,"['口罩', '天价']"
4565,0,"['嘉善县', '医院', '人民', '口罩', '网友', '街道', '工商部门', '爆料', '门诊', '名单', '医疗机构', '西塘', '顾家', '南路', '中医医院', '传谣']"
4571,2,"['市民', '商务', '口罩', '本市', '企业', '市经', '医药', '会同', '信委', '商委', '上海市', '盲目', '肺炎']"
4577,2,"['市民', '商务', '本市', '企业', '市经', '医药', '口罩', '会同', '信委', '商委', '上海市', '盲目', '肺炎']"
4580,0,"['领导小组', '机制', '歌舞', '图书馆', '网吧', '电影院', '文化馆', '宗教', '资阳市', '资阳', '通告', '资讯', '茶楼', '公共场所', '口罩', '肺炎']"
4581,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4582,2,"['药店', '口罩', '东港', '涨价', '老板', '东港市', '动手', '风声', '通报', '质问', '男子', '明码标价', '票据', '发票', '打人', '管理局', '公安']"
4583,1,"['药房', '口罩', '商品', '新闻', '法律法规', '行政处罚', '罚款', '责令', '事实', '旭润', '天津市', '天津', '分公司', '公安机关', '高价', '范围', '利润']"
4584,2,"['企业', '店铺', '消息', '用品', '核身', '药品', '酒精', '消毒液', '页面', '公号', '人脸', '实人', '口罩', '内容', '商家', '地图']"
4585,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '行政处罚', '来源', '口罩', '辽宁省', '依法']"
4586,2,"['药店', '口罩', '吊销执照', '高价', '链接', '网页', '公司', '管理局', '零售价', '票据', '明码标价', '单价', '负责人', '依法', '营业执照', '市场监管']"
4587,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4591,1,"['东港市', '药店', '医药', '打人者', '官方', '分店', '通报', '东兴', '监管局', '行政处罚', '依法', '人员', '口罩', '辽宁省']"
4592,2,"['企业', '店铺', '消息', '用品', '核身', '药品', '酒精', '消毒液', '页面', '公号', '人脸', '实人', '口罩', '内容', '商家', '地图']"
4594,2,"['药店', '口罩', '涨价', '东港', '老板', '东港市', '动手', '通报', '明码标价', '票据', '发票', '打人', '管理局', '公安', '无法', '依法', '胡乱']"
4595,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4596,1,"['东港市', '通报', '药店', '医药', '公安局', '辽宁省', '打人者', '分店', '东兴', '监管局', '口罩', '行政处罚', '人员', '依法', '官方']"
4598,2,"['药店', '口罩', '吊销执照', '高价', '公司', '管理局', '零售价', '票据', '市场监管', '明码标价', '单价', '负责人', '依法', '营业执照', '陕西省']"
4599,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4600,1,"['东港市', '沈阳市', '博网', '医药', '天气预报', '天气', '药店', '分店', '打人者', '官方', '人员', '东兴', '通报', '监管局', '辽宁省', '依法', '口罩', '行政处罚']"
4601,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4602,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4603,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4604,2,"['口罩', '缺货', '酒精', '状态', '顶风', '社会', '黑心', '法律', '公益', '商家', '民意', '作案', '药店', '高价']"
4606,2,"['口罩', '小伙', '样子', '国人', '排行榜', '乘客', '六安']"
4607,1,"['津南区', '天津市', '口罩', '法律法规', '商品', '监管局', '监管部门', '天津', '秩序', '责令', '带队', '负责人', '药房', '分公司', '旭润', '价监']"
4609,2,"['口罩', '涨价', '事儿', '打人者', '终端', '官方', '药店', '平价', '商家', '老板', '打人', '专门']"
4612,1,"['天津市', '商品', '津南区', '口罩', '监管部门', '天津', '旭润', '药房', '秩序', '责令', '带队', '负责人', '市场监管', '价监', '分公司', '范围', '利润']"
4613,1,"['口罩', '药房', '利润', '药店', '链接', '营业', '网页', '旭润', '天津市', '商品', '责令', '法律法规', '行政处罚', '事实', '公安机关', '分公司', '高价']"
4614,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4619,2,"['药店', '口罩', '吊销执照', '高价', '公司', '管理局', '零售价', '票据', '市场监管', '明码标价', '单价', '负责人', '依法', '营业执照', '陕西省']"
4623,2,"['沈阳市', '博网', '天气预报', '天气', '打人者', '口罩', '官方']"
4624,2,"['药店', '口罩', '老板', '东港', '涨价', '东港市', '动手', '通报', '明码标价', '发票', '票据', '打人', '管理局', '公安', '质问', '男子', '无法']"
4625,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4628,2,"['药店', '口罩', '东港', '涨价', '老板', '东港市', '动手', '风声', '通报', '质问', '男子', '明码标价', '票据', '发票', '打人', '管理局', '公安']"
4629,2,"['药店', '口罩', '涨价', '东港', '老板', '东港市', '动手', '通报', '明码标价', '票据', '发票', '打人', '管理局', '公安', '无法', '依法', '胡乱']"
4630,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4631,1,"['口罩', '药房', '商品', '旭润', '天津市', '责令', '法律法规', '行政处罚', '新闻', '事实', '公安机关', '分公司', '高价', '范围', '利润']"
4632,1,"['时期', '口罩', '药店', '所处', '坐地', '商家']"
4635,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '行政处罚', '来源', '口罩', '辽宁省', '依法']"
4636,1,"['官方', '口罩']"
4640,1,"['检查人员', '津南区', '指导', '市场监管', '用品', '程序', '口罩', '监管局', '事关', '威慑力', '天津市', '商品', '带队', '行政处罚', '熏心']"
4644,1,"['口罩', '药房', '商品', '旭润', '天津市', '责令', '法律法规', '行政处罚', '新闻', '事实', '公安机关', '分公司', '高价', '范围', '利润']"
4645,0,"['媒体', '口罩', '漫画', '人民', '丹麦']"
4647,1,"['口罩', '东港市', '医药', '打人者', '药店', '官方', '分店', '通报', '监管局', '东兴', '人员', '辽宁省', '行政处罚', '依法']"
4649,1,['口罩']
4650,0,"['登机', '秩序', '服从安排', '口罩', '退烧药', '名古屋']"
4651,2,"['医药', '梦念人', '东港市', '关门', '八卦', '东兴', '病例', '口罩', '辽宁省', '营业执照', '分店']"
4653,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '行政处罚', '来源', '口罩', '辽宁省', '依法']"
4654,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4655,1,"['东港市', '医药', '药店', '打人者', '官方', '辽宁省', '分店', '通报', '东兴', '监管局', '人员', '口罩', '依法']"
4656,0,"['官方', '口罩', '热门']"
4657,1,"['东港市', '医药', '药店', '口罩', '分店', '通报', '监管局', '东兴', '人员', '官方', '辽宁省', '依法']"
4658,2,"['口罩', '被气', '鹅圈', '好人', '小伙', '民警']"
4660,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4661,1,"['东港市', '医药', '药店', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4662,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4663,2,"['药店', '口罩', '东港', '涨价', '老板', '东港市', '动手', '通报', '质问', '男子', '明码标价', '票据', '发票', '打人', '管理局', '公安', '无法']"
4666,1,"['药店', '东港市', '医药', '要价', '口罩', '分店', '通报', '东兴', '监管局', '官方', '人员', '辽宁省', '行政处罚', '依法']"
4667,2,"['监管部门', '口罩', '热线', '记录', '明码标价', '执法人员', '江干区', '维权', '监管局', '链接', '新闻记者', '网页', '杭州市', '经营者', '经营户']"
4668,1,"['东港市', '医药', '药店', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4669,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '口罩', '辽宁省', '依法']"
4671,1,"['东港市', '医药', '药店', '打人者', '官方', '分店', '东兴', '通报', '监管局', '人员', '行政处罚', '来源', '口罩', '辽宁省', '依法']"
4672,1,"['店员', '口罩', '链接', '重庆', '网页']"
4673,1,"['口罩', '利益', '小作坊', '商人', '事情', '牌子', '厂家']"
4674,1,"['东港市', '独家', '医药', '药店', '分店', '人员', '传媒网', '东兴', '通报', '监管局', '辽宁省', '依法', '行政处罚', '口罩']"
4676,1,"['口罩', '缺货']"
4678,1,"['病例', '常州市', '湖塘镇', '外科', '医用', '摊位', '社区', '汉口站', '上车', '联系', '口罩', '海鲜', '居民', '全程', '门诊', '咨询电话', '医院', '公告']"
4679,1,"['药店', '负责人', '吊销执照', '书面', '口罩', '高价', '陕西']"
4680,1,"['日本', '口罩', '爱心', '人民']"
4688,2,"['医疗', '流感', '风险', '高管会', '两地', '视频会议', '交通', '天气', '口罩', '企业']"
4690,1,"['津南区', '监管局', '程序', '天津市', '总台', '动态', '公安机关', '疫病', '商品', '战胜', '众志成城', '企业', '口罩', '法律法规', '监管部门', '天津', '肺炎']"
4692,2,"['药品', '口罩', '经营户', '管理局', '云南', '突击检查', '经营者', '涨价', '明码标价', '用品', '立案', '杀菌', '执法人员']"
4693,1,"['口罩', '高价', '药房', '商品', '旭润', '天津市', '公安机关', '吊销执照', '法律法规', '行政处罚', '事实', '药店', '分公司', '责令', '范围', '利润', '有限公司']"
