id,topic,content
5124,1,"['马蜂窝', '机票', '酒店', '肺炎', '产品']"
5138,1,"['飞猪', '先生', '香港', '幌子', '航空', '全额', '客服', '服气', '电话', '新闻', '广州', '出境', '机票', '维权', '恶心']"
5250,0,"['航班', '伊宁市', '中心', '乌鲁木齐', '后序', '新疆', '民航局', '事务', '费用', '机票', '手续费', '伊宁', '前序', '售票', '返程', '政策']"
5470,0,"['计划', '冠状', '机票', '电话', '肺炎', '办公', '客服', '小伙伴', '酒店']"
5493,0,"['酒店', '同程', '订单', '产品', '集团', '航空公司', '火车票', '人员', '政策', '户口本', '机票', '证明', '资源', '边防', '工作者', '政府部门', '保险费用', '客服']"
5534,0,"['退票费', '手续费', '机票', '大学生']"
5692,0,"['监管部门', '北京市', '铁路', '发布会', '新闻', '人员', '政策', '经营者', '旅客', '办理手续', '市场监管', '肺炎', '退团']"
6066,1,"['手机', '地点', '通话', '肺炎', '卡点', '车辆', '车主', '日报', '海南', '交通', '司乘人员', '软件', '记录', '方式']"
6136,2,"['时机', '中心', '频道', '客服', '订单', '中国消费者协会', '民航局', '逻辑', '规定', '泰国', '栓牢', '客户', '事务', '维权', '机票', '不合理', '航空']"
6149,1,"['维权', '航司', '机票', '被扣', '规定', '官司', '手续费', '航空公司', '私信', '力量']"
6261,2,"['机票', '中心', '退票费', '民航局', '事务', '白白浪费', '政策']"
6320,1,"['温州', '长龙', '管理局', '济州', '航空', '机票', '中国消费者协会']"
6395,2,"['成都', '父亲', '长沙', '病危', '法院', '法治', '湖南', '化名', '机票']"
6466,0,"['香港', '酒店', '新冠', '工会', '社交', '计划', '旅客', '人手', '媒体', '裁员', '负面', '集团']"
6515,2,"['气死', '民航局', '事务', '中心', '退票费', '机票', '限流', '中国民航', '政策']"
6719,0,"['入境', '新加坡', '游客', '个案', '病例', '总数', '出境', '公民', '印尼', '印度', '旅游局', '市民', '内地', '来源', '肺炎', '旅客', '局长']"
6864,0,"['会员', '金额', '旅客', '保级', '小语', '肺炎', '里程', '航段', '公告', '贵宾', '明码标价', '新冠', '有效期', '计划', '细则']"
6911,2,"['民航局', '手续费', '航司', '退票费', '机票', '事务', '中心', '保护伞', '冤大头', '中国民航']"
7019,0,"['肺炎', '浙江', '粮食', '发布会', '物资', '新闻', '油米', '大妈', '交通', '新冠', '副局长', '总体']"
7085,0,"['浙江', '粮食', '肺炎', '发布会', '物资', '新闻', '油米', '母亲', '交通', '副局长', '总体']"
7168,0,"['语文', '链接', '链断裂', '资金', '硕士', '大学', '交通', '网页', '东北师范大学', '朝阳区', '科技', '手机', '有限公司', '借口', '创始人']"
7227,2,"['电子', '物流', '交通', '银行', '贷款', '领域', '净利润', '部分', '企业', '发力', '信贷']"
7282,0,"['中消协', '专家', '酒店', '维权', '律师', '链接', '经营者', '网页', '主张', '火车票', '机票', '计划', '肺炎', '新冠', '费用']"
7321,2,"['转型', '物流', '基础设施', '城际', '政策', '工业', '交通', '互联网', '中央', '财力', '企业', '市政', '失业', '人工智能', '感觉']"
7371,0,"['机票', '客户', '中国民航', '群众', '寒心', '中国消费者协会', '新闻', '人民', '零点', '手续费', '航空']"
7616,2,"['贵州', '交通', '关卡', '卡点', '人员', '贵州省', '高速公路', '新华社', '车辆', '物资', '省界', '据介绍', '湖北省']"
7767,2,"['数据', '国际', '交通', '世界', '高质量', '世行', '质量', '时用', '电力', '面板', '基础设施', '能源']"
7894,0,"['旅行社', '手续费', '机票', '酒店', '典叔', '法律', '字幕版', '黑猫']"
8027,2,"['肺炎', '旅客', '铜锣湾', '平息', '尖沙咀', '网页', '冠状', '饮食', '旺区', '结业', '旅发局', '地产', '商户', '业界', '代理', '去年同期', '人次', '市民', '链接']"
8236,2,"['交通', '精准', '人工智能', '感官', '人工', '便利性', '内容', '无缝', '方式', '国际', '趋势']"
8562,0,"['副行长', '报告', '媒体', '经济社会', '措施', '交通', '货币政策', '实体', '金融服务', '目标', '焦点', '肺炎', '新冠', '压力']"
8964,1,"['问问', '菜价', '行省', '宅家', '厨艺', '交通']"
8999,1,"['景区', '游客', '财经', '售票', '通告', '人民', '限流', '萍乡', '线下', '舒适度', '门票']"
9091,2,"['省钱', '学生', '追星', '问卷', '费用', '座机', '地点', '蛋糕', '地方', '零用钱', '演唱会', '饰品店', '门票', '奶茶', '质量', '待遇', '早餐']"
9107,1,"['社会', '事件', '收益', '旅客', '人次', '食肆', '零售业', '办公室', '总量', '酒店业', '香港', '经济损失', '香港政府', '港府', '旅游业', '早报网']"
9212,2,"['民航局', '葡萄', '事务', '中心', '长宁', '飞机', '政策', '航空', '资金', '机票', '手续费', '无法', '中国消费者协会', '政府', '皮儿', '中国民航']"
9518,1,"['工作者', '广州', '景区', '游玩', '美景', '门票', '广东', '证件', '山海', '动植物', '人文', '收费', '博物馆', '园林', '医务人员', '医护', '医务']"
9522,2,"['政策', '资产', '有所', '地产', '发力', '结构', '领域', '旅客', '客运量', '种类', '投入产出', '额度', '入境']"
9594,0,"['工厂', '交通', '证实', '指标', '开工率', '新冠']"
9715,2,"['行程', '酒店', '机票', '飞猪', '报告', '三亚', '火车票']"
9732,1,"['火车票', '机票', '信心', '出去玩', '宅家', '飞猪', '数据', '报告']"
9747,1,"['火车票', '机票', '信心', '出去玩', '宅家', '飞猪', '数据', '报告']"
9770,2,"['文化', '产业', '景区', '工作者', '医务', '潜力', '范围', '基础', '实招', '免票', '门票', '优惠政策', '恢复性', '文件']"
9808,0,"['事儿', '飞猪', '计划', '信心', '长假', '火车票', '航空', '机票', '报告', '数据', '酒店']"
9961,2,"['大学', '住宿', '同学', '交通', '同事']"
10060,0,"['香港', '罚款', '警方', '定额', '交通']"
10420,0,"['系统故障', '计划', '网友', '机票']"
10669,2,"['系统故障', '火速', '头条', '新闻', '机票']"
10671,0,"['系统故障', '计划', '网友', '机票']"
10806,2,"['区议会', '议员', '西贡', '居民', '公园', '纪念', '黄丝', '议会', '选民', '全港', '眼睛', '天理', '环境', '交通', '致力', '民建联', '社区', '政府', '小动作', '名作']"
11023,2,"['纽约', '机票', '一键']"
11097,1,"['交通', '年轻人', '资料', '存款', '年度', '错题', '刷题', '比重', '额度']"
11348,0,"['香港', '黑暴', '财赤', '旅客', '财政司', '外地', '预算案', '分子', '首度', '实质', '财政', '赤字']"
11352,0,"['黑暴', '香港', '旅客', '外地', '分子']"
11441,0,"['宅家', '精品', '大学', '规划', '课程', '心仪', '交通', '学术', '宿舍', '讲座', '南安普顿', '学子']"
11889,1,"['航班', '白菜价', '机票价格', '机票', '航空', '客流', '航司', '出港', '航线', '热门', '集体']"
11911,1,"['商家', '飞猪', '面向', '银行', '资金', '办法', '生态', '政策', '负责人', '渡过难关', '资金周转', '利益', '机票', '计划']"
12081,1,"['客服', '机票', '订单', '联系', '无法', '代理商', '人员', '环节', '人工', '广州', '发邮件', '女士', '单量', '航司', '步骤', '邮箱', '空号']"
12192,2,"['机票', '联系', '链接', '网因', '网页', '客服', '投诉量', '人员']"
12332,2,"['网贷', '网民', '交通', '陷阱', '贷款', '消费观', '方式', '晨曦', '幌子', '动态', '高利贷', '文图', '过度', '利息']"
12400,0,"['基础', '社交', '交通', '领域', '女性', '关系', '时代', '云端', '金融', '租房', '会议', '话语权', '变局', '花费']"
12473,2,"['主题', '民航局', '航空公司', '机场', '旅客', '额度', '事务', '地区', '主旋律', '管理局', '答题', '奖项', '政策', '符合要求', '一等奖']"
12686,1,"['博物馆', '剧目', '成都', '部分', '景区', '医护人员', '警务人员', '博物院', '措施', '观众', '院团', '文艺', '发布会', '家属', '门票', '故居', '盐业']"
13306,2,"['景区', '西安', '爆料', '会员卡', '乱收费', '会员制', '原本', '游玩', '门票', '网友', '办理', '余额']"
13309,2,"['景区', '西安', '爆料', '会员制', '游玩', '门票', '原本', '网友', '余额', '办理']"
13337,0,"['球馆', '媒体报道', '门票', '销售收入', '球迷', '商店']"
13371,2,"['法律', '网友', '航空公司', '费用', '机票', '理由', '购票', '条件', '葱儿', '社区', '专家团', '款项', '义务', '买家']"
13580,2,"['票务', '酒店', '服务费', '国际', '机票', '费用']"
13716,2,"['小编', '交通', '国际', '假票', '购票', '旅客', '动态', '买票']"
13778,0,"['旅客', '环节', '体贴', '国际', '理念', '环境']"
13864,0,"['门票', '演唱会', '渠道', '国际', '官方']"
13913,1,"['责任', '行李箱', '行李', '限额', '旅客', '承运人', '社区', '律师', '法律', '专家团', '检查一下', '办理', '保价', '物品', '人民币', '规定', '属性']"
14005,1,"['营业', '烧烤店', '范围', '部分', '城区', '爆料', '交通', '哈尔滨', '东门', '擦边球', '双城', '检查人员', '堂食', '人分']"
14257,1,"['新冠', '记者', '网页', '机票', '火车票', '电话', '飞猪', '排队', '指向', '客服', '途牛', '艺龙', '同程', '酒店', '链接']"
14265,0,"['机票', '素材', '母亲', '天价', '大漠', '回国', '英国伦敦', '儿子', '乘飞机', '现实', '金钱', '无情', '粪土', '共融', '祖国', '伦敦']"
14552,1,"['企业', '风景', '金融机构', '门票', '文旅', '工会组织', '消息', '干部职工']"
14554,1,"['面向', '网页', '职工', '门票', '各市县', '游客', '云游', '链接', '信心']"
14555,0,"['门票', '半价', '景区', '游客', '干部职工']"
14608,1,"['门票', '半价', '旅游点', '乡村', '景区', '游客']"
14642,1,"['景区', '门票', '秦淮区', '南京市', '南京', '限时', '官方']"
14661,0,"['门票', '半价', '景区', '游客', '干部职工']"
14685,0,"['门票', '力求', '组合拳', '大礼包']"
14879,1,"['俱乐部', '部分', '球员', '薪资', '德甲', '电视转播', '球队', '球迷', '薪水', '高层', '门票', '状态', '商业', '财政']"
14888,0,"['景区', '部分', '门票', '职工', '信心', '半价']"
14902,1,"['出去玩', '门票', '游客', '景区', '组合拳', '旅游点', '乡村', '力求', '干部带头', '半价', '干部职工']"
14909,1,"['文旅厅', '门票', '各市县', '江西省', '消息']"
14956,1,"['交通', '文山', '区域', '云南', '警力', '私家车', '警车', '面包车', '路面', '肺炎', '铁军', '饭店', '新冠', '治庸', '酒吧', '形势']"
14991,1,"['文旅', '企业', '工会', '金融', '门票', '卡券', '各市县', '面向', '链接', '景区', '分类']"
15090,1,"['景区', '企业', '文旅', '游客', '门票', '金融', '赏花', '微团游', '研学', '交通', '亲子']"
15142,2,"['门票', '村组', '半价', '小区', '旅游点', '乡村', '时长', '职工', '消息', '文旅厅', '游客', '封闭式']"
15148,2,"['消息', '门票', '旅游点', '游客', '乡村', '文旅厅', '半价', '时长', '职工', '电子']"
15165,2,"['门票', '村组', '半价', '小区', '旅游点', '乡村', '时长', '职工', '消息', '文旅厅', '游客', '封闭式']"
15199,2,"['门票', '村组', '半价', '小区', '旅游点', '乡村', '时长', '职工', '消息', '文旅厅', '游客', '封闭式']"
15263,2,"['门票', '村组', '半价', '小区', '旅游点', '乡村', '时长', '职工', '消息', '文旅厅', '游客', '封闭式']"
15311,0,"['道路', '部署', '大队', '民警', '交通', '时段', '群众', '路段', '交通事故', '辖区', '肺炎', '肇祸', '方式', '高压', '驾驶员', '环境', '科学']"
15342,2,"['消息', '门票', '旅游点', '游客', '乡村', '文旅厅', '半价', '时长', '职工', '电子']"
15377,1,"['半价', '消息', '旅游点', '乡村', '文旅厅', '门票', '游客', '时长', '职工', '头条新闻', '电子']"
15547,0,"['新加坡', '核心', '贸工部', '距离', '航空', '物品', '金融', '管理局', '负值', '旅客', '人次', '旅游业']"
15633,0,"['程程', '民航局', '解决问题', '四川航空公司', '电话', '高价', '机票', '人士', '航空', '事务', '中心', '乌鲁木齐', '踢皮球', '中国民航']"
15671,1,"['机票', '航空', '新加坡', '商报', '代理商', '机票代理', '企业', '泰国', '菲律宾', '宿务', '太平洋', '代金券', '记者', '廉价', '狮子', '利益']"
16333,1,"['民众', '面向', '肺炎', '电子', '干部职工', '云游', '恢复元气', '媒体报道', '底气', '游客', '文旅', '门票']"
16549,2,"['酒店', '价位', '旅馆']"
16551,2,"['酒店', '旅馆']"
16569,0,"['主持人', '云南', '4s店', '霸气', '商家', '频率', '电视台', '交通', '电话', '维权', '工作人员', '网友', '沸点']"
16703,2,"['体系', '现实', '技术', '数字', '世界', '图景', '硬件', '体验', '交通', '社区', '软件', '性质', '载端']"
16881,0,"['券卡', '图书', '门票', '景点', '重庆', '渝中区', '母城', '购物券', '咖啡', '美食', '消费市场', '酒店', '电影']"
17165,1,"['汽车', '商务部', '交通', '环境保护', '肺炎', '新冠', '发力', '汽车销量', '负责人', '生命周期', '产生', '总额']"
17171,2,"['网友', '机票', '飞猪', '航司', '短信', '计划表', '热议', '航空公司', '订单']"
17241,2,"['汽车', '综合性', '可行性', '发力', '交通', '环境保护', '地方', '商务部', '企业', '中央', '针对性', '政策措施', '联社', '负责人', '生命周期']"
17249,1,"['火姐', '总结', '海陆空', '方式', '交通', '演唱会', '屁话']"
17325,0,"['携程', '机票', '媒体', '官方', '协会', '客服', '中国消费者协会', '航班', '全额', '航空公司', '客户', '真话', '电话']"
17356,2,"['现金流', '财经', '危机', '家庭', '层面', '交通', '供需']"
17374,2,"['汽车', '商务部', '综合性', '可行性', '交通', '环境保护', '地方', '企业', '中央', '发力', '针对性', '政策措施', '负责人', '生命周期']"
17404,0,"['文化娱乐', '第一课', '国家统计局', '住宿', '疫后', '副局长', '交通', '社会', '中央']"
17644,0,"['粘性', '媒体', '补贴', '营业额', '政府', '客流', '线下', '实体店', '门票', '产生', '决策者', '商务局']"
17692,0,"['海南', '产品', '景区', '携程', '机票', '海岛', '基础', '数据', '门票', '酒店', '记者', '体系', '措施', '人次']"
17947,0,"['荷兰', '航空', '民航局', '中心', '皇家', '事务', '中国民航', '新闻', '环球时报', '机票']"
18363,1,"['失业', '低收入者', '领域', '地区', '发券', '范围', '渡过难关', '背景', '民间', '民工', '宁波', '研究所', '研究员', '救济', '门票', '工具']"
18692,0,"['粮食', '粮油', '西安市', '产品', '网络', '库存', '口粮', '西安', '交通', '企业', '市民', '新冠']"
18731,0,"['粮食', '粮油', '西安市', '产品', '库存', '网络', '口粮', '市民', '交通', '企业', '西安', '新冠']"
18754,0,"['粮食', '粮油', '西安市', '产品', '库存', '网络', '口粮', '市民', '交通', '企业', '西安', '新冠']"
18768,2,"['古镇', '聚餐', '交通', '细节', '茶杯', '程序', '湿巾', '群众', '文旅', '什川古', '青城', '链接', '网页', '梨园', '热情', '市民']"
18873,1,"['锦江', '公园', '生态', '策划', '文旅', '风貌', '链接', '网页', '景观', '成都', '市民', '交通', '工程', '亮点', '关键', '社区']"
19024,1,"['演艺', '中心', '门票', '文化', '山东', '广场', '落户', '酒店', '山大路', '济南', '红事会', '策划', '经济效益', '招商', '花园路', '地块', '目的', '剧场']"
19067,1,"['交通', '日报', '来源']"
19088,1,"['文化', '山东', '广场', '山大路', '门票', '目的', '策划', '招商', '花园路', '地块', '选址', '招商引资', '济南市', '试运营', '计划', '经济效益']"
19664,1,"['汽车', '广州', '广州市', '工业', '电台', '交通', '新能源', '总产值', '制造业', '补贴', '爆料', '信息化', '措施', '电视记者']"
19750,1,"['铁警', '西南', '保平安', '交通', '形势']"
19766,0,"['景区', '文化', '门票', '半价', '南昌', '消费市场', '南昌市', '人民政府', '文旅', '游客', '省政府', '组合拳', '居民', '演艺', '旅游点']"
19769,2,"['黄山', '门票', '旺季', '时段', '景区', '人山人海', '常规', '淡季']"
19776,2,"['景区', '南昌', '文化', '礼物', '半价', '消费市场', '门票', '南昌市', '人民政府', '商品', '游客', '文旅', '专线', '省政府', '演艺', '旅游点']"
20117,0,"['文化', '试点', '昆明', '昆明市', '门票', '电影票', '要闻', '金额', '试点县', '试点工作', '财政局', '旅游局']"
20135,0,"['联程', '集体', '误机', '机票', '航段', '民航局', '事务', '中心', '回国', '起飞时间', '乘客', '异国']"
20226,0,"['女士', '名牌', '猴子', '公园', '门票', '过程', '母子俩', '游玩', '儿子', '价值', '包被', '贵州', '贵阳']"
20262,0,"['怀化市', '财政局', '大使馆', '俄罗斯', '人员', '总工会', '陆路', '干部', '边境', '工作人员', '俄方', '两国', '教师工资', '联系', '记者', '门票', '使领馆', '信源', '玉渊潭公园']"
20464,0,"['汽车', '人民网', '基础设施', '资源', '承载量', '交通', '肺炎', '环境保护', '商务部', '规划', '碳化', '保有量', '信息化', '新冠']"
20490,0,"['汽车', '人民网', '基础设施', '资源', '承载量', '交通', '肺炎', '环境保护', '商务部', '规划', '碳化', '保有量', '信息化', '新冠']"
20648,2,"['原料', '竞争机制', '机制', '成本', '物流', '压力', '面试题', '流量', '思路', '措施', '关键词', '行业标准', '资质审查', '交通', '政府']"
20770,0,"['汽车', '人民网', '肺炎', '基础设施', '资源', '承载量', '交通', '环境保护', '商务部', '规划', '碳化', '保有量', '信息化', '新冠']"
20774,0,"['汽车', '人民网', '基础设施', '资源', '承载量', '交通', '肺炎', '环境保护', '商务部', '规划', '碳化', '保有量', '信息化', '新冠']"
20893,0,"['代理', '代理人', '航协', '机票', '企业', '个别', '客流', '贡献', '客运', '分会', '国际', '航空公司', '自律', '社会公众', '航班']"
20903,0,"['航协', '代理', '机票', '代理人', '客流', '分会', '国际', '天价', '客运', '社会公众', '航班', '个别', '业界', '座位', '票价']"
20934,0,"['机票', '代理', '国际', '个别', '航协', '天价', '客流', '利益', '现象', '航班', '座位', '票价', '单向', '客运', '代理人', '航空公司', '主体']"
20936,0,"['代理', '航协', '代理人', '机票', '企业', '国际', '天价', '客流', '个别', '自律', '分会', '客运', '贡献', '航空公司', '航班']"
21040,0,"['网页', '商业', '新冠', '频道', '新闻', '肺炎', '机票', '回国', '链接', '消息', '美国劳工部', '数据', '失业人数', '困境', '失业']"
21119,2,"['补贴', '京津冀', '新能源', '绿色', '货车', '柴油', '方式', '地区', '购置税', '合力', '汽车', '交通', '政策', '标准', '措施', '奖代', '汽车产业']"
21895,0,"['农业', '商户', '农户', '交通']"
22398,0,"['人民', '游戏', '数据', '咨询服务', '直通车', '维权', '一键', '领域', '页面', '律师', '机票', '汽车', '报告', '上线']"
22782,0,"['半价', '江苏', '省市', '陇南', '南京', '政策', '门票', '景区', '河北', '措施', '发文', '浙江', '网友']"
22784,0,"['半价', '陇南', '浙江', '河北', '江苏', '南京', '门票', '景区', '政策']"
